git timestamp,pressure
2016-08-21 10:00:00,0.6284289970460537
2016-08-21 13:00:00,0.6558601953594461
2016-08-21 16:00:00,0.685785693496967
2016-08-21 19:00:00,0.643391364568592
2016-08-21 22:00:00,0.6284289970460537
2016-08-22 02:00:00,0.613466245483528
2016-08-22 05:00:00,0.613466245483528
2016-08-22 08:00:00,0.6284289970460537
2016-08-22 11:00:00,0.6284289970460537
2016-08-22 14:00:00,0.6558601953594461
2016-08-22 16:00:00,0.7132168918103594
2016-08-22 20:00:00,0.6284289970460537
2016-08-22 23:00:00,0.6284289970460537
2016-08-23 00:00:00,0.685785693496967
2016-08-23 03:00:00,0.6284289970460537
2016-08-23 04:00:00,0.6982545242878211
2016-08-23 06:00:00,0.7132168918103594
2016-08-23 09:00:00,0.6558601953594461
2016-08-23 12:00:00,0.41396495282986434
2016-08-23 15:00:00,0.6284289970460537
2016-08-23 18:00:00,0.6708229444282066
2016-08-23 22:00:00,0.5860350471701357
2016-08-24 01:00:00,0.613466245483528
2016-08-24 04:00:00,0.5710722981013752
2016-08-24 05:00:00,0.643391364568592
2016-08-24 08:00:00,0.613466245483528
2016-08-24 11:00:00,0.44139653518324495
2016-08-24 12:00:00,0.6982545242878211
2016-08-24 15:00:00,0.6558601953594461
2016-08-24 19:00:00,0.6708229444282066
2016-08-24 22:00:00,0.5860350471701357
2016-08-24 23:00:00,0.643391364568592
2016-08-25 00:00:00,0.6558601953594461
2016-08-25 04:00:00,0.6134663726656018
2016-08-25 07:00:00,0.5411471815100763
2016-08-25 11:00:00,0.5710722981013752
2016-08-25 12:00:00,0.9999999999999996
2016-08-25 13:00:00,0.685785693496967
2016-08-25 14:00:00,0.5710722981013752
2016-08-25 15:00:00,0.7431420108954234
2016-08-25 17:00:00,0.7431420108954234
2016-08-25 20:00:00,0.5985038779609897
2016-08-25 23:00:00,0.5710722981013752
2016-08-26 02:00:00,0.5411471815100763
2016-08-26 06:00:00,0.5561095490326147
2016-08-26 09:00:00,0.5286783507192223
2016-08-26 12:00:00,0.5561095490326147
2016-08-26 15:00:00,0.5710722981013752
2016-08-26 18:00:00,0.5710722981013752
2016-08-26 22:00:00,0.5561095490326147
2016-08-27 01:00:00,0.5286783507192223
2016-08-27 04:00:00,0.5286783507192223
2016-08-27 07:00:00,0.5411471815100763
2016-08-27 10:00:00,0.5561095490326147
2016-08-27 13:00:00,0.47132165177454377
2016-08-27 17:00:00,0.5985038779609897
2016-08-27 20:00:00,0.5561095490326147
2016-08-27 23:00:00,0.5411471815100763
2016-08-28 02:00:00,0.5286783507192223
2016-08-28 05:00:00,0.5286783507192223
2016-08-28 09:00:00,0.41396495282986434
2016-08-28 12:00:00,0.5411471815100763
2016-08-28 15:00:00,0.38403983623856597
2016-08-28 18:00:00,0.5411471815100763
2016-08-28 21:00:00,0.5137155991566957
2016-08-29 01:00:00,0.48628440084330427
2016-08-29 04:00:00,0.47132165177454377
2016-08-29 07:00:00,0.48628440084330427
2016-08-29 10:00:00,0.35660825637895144
2016-08-29 13:00:00,0.44139653518324495
2016-08-29 15:00:00,0.6346634124414812
2016-08-29 19:00:00,0.5286783507192223
2016-08-29 22:00:00,0.4987532316341574
2016-08-30 01:00:00,0.4987532316341574
2016-08-30 04:00:00,0.47132165177454377
2016-08-30 07:00:00,0.47132165177454377
2016-08-30 11:00:00,0.5286783507192223
2016-08-30 13:00:00,0.5411471815100763
2016-08-30 14:00:00,0.5710722981013752
2016-08-30 15:00:00,0.5860350471701357
2016-08-30 18:00:00,0.48628440084330427
2016-08-30 21:00:00,0.47132165177454377
2016-08-31 00:00:00,0.47132165177454377
2016-08-31 04:00:00,0.47132165177454377
2016-08-31 07:00:00,0.48628440084330427
2016-08-31 10:00:00,0.3291770580655591
2016-08-31 13:00:00,0.5985038779609897
2016-08-31 16:00:00,0.5561095490326147
2016-08-31 18:00:00,0.5985038779609897
2016-08-31 21:00:00,0.48628440084330427
2016-08-31 22:00:00,0.5411471815100763
2016-09-01 01:00:00,0.4563589027057833
2016-09-01 04:00:00,0.4563589027057833
2016-09-01 07:00:00,0.4563589027057833
2016-09-01 10:00:00,0.41396495282986434
2016-09-01 14:00:00,0.6558601953594461
2016-09-01 15:00:00,0.613466245483528
2016-09-01 16:00:00,0.613466245483528
2016-09-01 19:00:00,0.48628440084330427
2016-09-01 23:00:00,0.4563589027057833
2016-09-02 02:00:00,0.4563589027057833
2016-09-02 05:00:00,0.4289277043923909
2016-09-02 08:00:00,0.44139653518324495
2016-09-02 11:00:00,0.4987532316341574
2016-09-02 12:00:00,0.5137155991566957
2016-09-02 15:00:00,0.48628440084330427
2016-09-02 19:00:00,0.48628440084330427
2016-09-02 22:00:00,0.47132165177454377
2016-09-02 23:00:00,0.5137155991566957
2016-09-03 02:00:00,0.4289277043923909
2016-09-03 05:00:00,0.41396495282986434
2016-09-03 08:00:00,0.44139653518324495
2016-09-03 11:00:00,0.38403983623856597
2016-09-03 15:00:00,0.5137155991566957
2016-09-03 18:00:00,0.5137155991566957
2016-09-03 21:00:00,0.4289277043923909
2016-09-03 22:00:00,0.4987532316341574
2016-09-04 01:00:00,0.4289277043923909
2016-09-04 04:00:00,0.4289277043923909
2016-09-04 08:00:00,0.41396495282986434
2016-09-04 09:00:00,0.5411471815100763
2016-09-04 12:00:00,0.4289277043923909
2016-09-04 15:00:00,0.5137155991566957
2016-09-04 18:00:00,0.47132165177454377
2016-09-04 21:00:00,0.4289277043923909
2016-09-05 01:00:00,0.4289277043923909
2016-09-05 04:00:00,0.4289277043923909
2016-09-05 07:00:00,0.4289277043923909
2016-09-05 10:00:00,0.35660825637895144
2016-09-05 13:00:00,0.5286783507192223
2016-09-05 17:00:00,0.4563589027057833
2016-09-05 18:00:00,0.5411471815100763
2016-09-05 21:00:00,0.4289277043923909
2016-09-06 00:00:00,0.399002585307326
2016-09-06 01:00:00,0.48628440084330427
2016-09-06 04:00:00,0.41396495282986434
2016-09-06 08:00:00,0.399002585307326
2016-09-06 11:00:00,0.5137155991566957
2016-09-06 12:00:00,0.44139653518324495
2016-09-06 13:00:00,0.38403983623856597
2016-09-06 17:00:00,0.4987532316341574
2016-09-06 20:00:00,0.44139653518324495
2016-09-06 23:00:00,0.399002585307326
2016-09-07 00:00:00,0.48628440084330427
2016-09-07 03:00:00,0.399002585307326
2016-09-07 06:00:00,0.38403983623856597
2016-09-07 09:00:00,0.3291770580655591
2016-09-07 13:00:00,0.41396495282986434
2016-09-07 16:00:00,0.4987532316341574
2016-09-07 19:00:00,0.4563589027057833
2016-09-07 22:00:00,0.399002585307326
2016-09-08 01:00:00,0.41396495282986434
2016-09-08 04:00:00,0.399002585307326
2016-09-08 08:00:00,0.399002585307326
2016-09-08 11:00:00,0.399002585307326
2016-09-08 12:00:00,0.5561095490326147
2016-09-08 15:00:00,0.4563589027057833
2016-09-08 18:00:00,0.47132165177454377
2016-09-08 22:00:00,0.399002585307326
2016-09-09 01:00:00,0.399002585307326
2016-09-09 04:00:00,0.37157100544771193
2016-09-09 07:00:00,0.38403983623856597
2016-09-09 10:00:00,0.31421430650303295
2016-09-09 14:00:00,0.28428918991173413
2016-09-09 17:00:00,0.47132165177454377
2016-09-09 20:00:00,0.41396495282986434
2016-09-09 23:00:00,0.38403983623856597
2016-09-10 02:00:00,0.37157100544771193
2016-09-10 06:00:00,0.35660825637895144
2016-09-10 09:00:00,0.37157100544771193
2016-09-10 12:00:00,0.4289277043923909
2016-09-10 15:00:00,0.4987532316341574
2016-09-10 18:00:00,0.399002585307326
2016-09-10 22:00:00,0.35660825637895144
2016-09-11 01:00:00,0.3416458888564131
2016-09-11 02:00:00,0.41396495282986434
2016-09-11 05:00:00,0.3416458888564131
2016-09-11 08:00:00,0.38403983623856597
2016-09-11 11:00:00,0.44139653518324495
2016-09-11 14:00:00,0.44139653518324495
2016-09-11 18:00:00,0.4289277043923909
2016-09-11 21:00:00,0.35660825637895144
2016-09-12 00:00:00,0.3416458888564131
2016-09-12 03:00:00,0.3291770580655591
2016-09-12 06:00:00,0.3291770580655591
2016-09-12 10:00:00,0.37157100544771193
2016-09-12 13:00:00,0.37157100544771193
2016-09-12 16:00:00,0.4289277043923909
2016-09-12 19:00:00,0.38403983623856597
2016-09-12 22:00:00,0.3416458888564131
2016-09-13 02:00:00,0.3416458888564131
2016-09-13 05:00:00,0.3416458888564131
2016-09-13 08:00:00,0.37157100544771193
2016-09-13 11:00:00,0.399002585307326
2016-09-13 14:00:00,0.3416458888564131
2016-09-13 17:00:00,0.37157100544771193
2016-09-13 21:00:00,0.35660825637895144
2016-09-14 00:00:00,0.3416458888564131
2016-09-14 03:00:00,0.3416458888564131
2016-09-14 06:00:00,0.3291770580655591
2016-09-14 09:00:00,0.31421430650303295
2016-09-14 13:00:00,0.41396495282986434
2016-09-14 16:00:00,0.41396495282986434
2016-09-14 17:00:00,0.4289277043923909
2016-09-14 20:00:00,0.3416458888564131
2016-09-14 23:00:00,0.3291770580655591
2016-09-15 03:00:00,0.35660825637895144
2016-09-15 06:00:00,0.3291770580655591
2016-09-15 09:00:00,0.399002585307326
2016-09-15 12:00:00,0.4289277043923909
2016-09-15 15:00:00,0.4289277043923909
2016-09-15 19:00:00,0.399002585307326
2016-09-15 22:00:00,0.3416458888564131
2016-09-16 01:00:00,0.3291770580655591
2016-09-16 04:00:00,0.3291770580655591
2016-09-16 07:00:00,0.3291770580655591
2016-09-16 10:00:00,0.399002585307326
2016-09-16 14:00:00,0.3416458888564131
2016-09-16 17:00:00,0.41396495282986434
2016-09-16 20:00:00,0.35660825637895144
2016-09-16 23:00:00,0.31421430650303295
2016-09-17 02:00:00,0.2992519389804946
2016-09-17 06:00:00,0.31421430650303295
2016-09-17 09:00:00,0.24189524252958172
2016-09-17 12:00:00,0.28428918991173413
2016-09-17 15:00:00,0.38403983623856597
2016-09-17 18:00:00,0.399002585307326
2016-09-17 22:00:00,0.31421430650303295
2016-09-18 01:00:00,0.31421430650303295
2016-09-18 04:00:00,0.2992519389804946
2016-09-18 07:00:00,0.28428918991173413
2016-09-18 10:00:00,0.25685761005212004
2016-09-18 14:00:00,0.07231906646721731
2016-09-18 17:00:00,0.44139653518324495
2016-09-18 20:00:00,0.3291770580655591
2016-09-18 23:00:00,0.2992519389804946
2016-09-19 02:00:00,0.31421430650303295
2016-09-19 05:00:00,0.2992519389804946
2016-09-19 09:00:00,0.31421430650303295
2016-09-19 10:00:00,0.2992519389804946
2016-09-19 13:00:00,0.2718203591208801
2016-09-19 16:00:00,0.44139653518324495
2016-09-19 19:00:00,0.35660825637895144
2016-09-19 21:00:00,0.38403983623856597
2016-09-20 00:00:00,0.31421430650303295
2016-09-20 03:00:00,0.31421430650303295
2016-09-20 06:00:00,0.2718203591208801
2016-09-20 09:00:00,0.18453854358490274
2016-09-20 13:00:00,0.1720697127940487
2016-09-20 16:00:00,0.2718203591208801
2016-09-20 20:00:00,0.2144636601762011
2016-09-20 23:00:00,0.1720697127940487
2016-09-21 02:00:00,0.1720697127940487
2016-09-21 06:00:00,0.1720697127940487
2016-09-21 07:00:00,0.6284289970460537
2016-09-21 10:00:00,0.1571069637252882
2016-09-21 14:00:00,0.2144636601762011
2016-09-21 17:00:00,0.2718203591208801
2016-09-21 20:00:00,0.18453854358490274
2016-09-21 23:00:00,0.1720697127940487
2016-09-22 03:00:00,0.14214459620274988
2016-09-22 07:00:00,0.14214459620274988
2016-09-22 08:00:00,0.728179643372886
2016-09-22 09:00:00,0.2718203591208801
2016-09-22 12:00:00,0.1720697127940487
2016-09-22 14:00:00,0.6982545242878211
2016-09-22 17:00:00,0.2718203591208801
2016-09-22 18:00:00,0.7132168918103594
2016-09-22 22:00:00,0.2144636601762011
2016-09-22 23:00:00,0.6558601953594461
2016-09-23 02:00:00,0.18453854358490274
2016-09-23 06:00:00,0.1720697127940487
2016-09-23 07:00:00,0.6558601953594461
2016-09-23 10:00:00,0.12718184464022375
2016-09-23 12:00:00,0.6284289970460537
2016-09-23 15:00:00,0.25685761005212004
2016-09-23 18:00:00,0.2294264117387277
2016-09-23 20:00:00,0.6558601953594461
2016-09-23 23:00:00,0.18453854358490274
2016-09-24 02:00:00,0.19950129265366323
2016-09-24 06:00:00,0.1720697127940487
2016-09-24 09:00:00,0.18453854358490274
2016-09-24 12:00:00,0.24189524252958172
2016-09-24 16:00:00,0.28428918991173413
2016-09-24 19:00:00,0.2294264117387277
2016-09-24 22:00:00,0.1571069637252882
2016-09-25 01:00:00,0.1720697127940487
2016-09-25 05:00:00,0.1720697127940487
2016-09-25 08:00:00,0.1571069637252882
2016-09-25 11:00:00,0.12718184464022375
2016-09-25 15:00:00,0.14214459620274988
2016-09-25 19:00:00,0.1571069637252882
2016-09-25 20:00:00,0.7556108416862775
2016-09-25 21:00:00,0.2992519389804946
2016-09-26 00:00:00,0.1571069637252882
2016-09-26 04:00:00,0.12718184464022375
2016-09-26 05:00:00,0.5985038779609897
2016-09-26 08:00:00,0.12718184464022375
2016-09-26 10:00:00,0.5561095490326147
2016-09-26 13:00:00,0.1571069637252882
2016-09-26 16:00:00,0.12718184464022375
2016-09-26 20:00:00,0.12718184464022375
2016-09-26 21:00:00,0.6284289970460537
2016-09-26 23:00:00,0.28428918991173413
2016-09-27 02:00:00,0.12718184464022375
2016-09-27 03:00:00,0.6284289970460537
2016-09-27 06:00:00,0.14214459620274988
2016-09-27 08:00:00,0.5860350471701357
2016-09-27 11:00:00,0.05735631739845681
2016-09-27 13:00:00,0.24189524252958172
2016-09-27 16:00:00,0.2294264117387277
2016-09-27 17:00:00,0.613466245483528
2016-09-27 20:00:00,0.1571069637252882
2016-09-28 08:00:00,0.2144636601762011
2016-09-28 11:00:00,0.0847878972580709
2016-09-28 15:00:00,0.2144636601762011
2016-09-28 16:00:00,0.7855363398237984
2016-09-28 19:00:00,0.1720697127940487
2016-09-28 23:00:00,0.12718184464022375
2016-09-29 02:00:00,0.14214459620274988
2016-09-29 06:00:00,0.12718184464022375
2016-09-29 09:00:00,0.25685761005212004
2016-09-29 11:00:00,0.18453854358490274
2016-09-29 12:00:00,0.2718203591208801
2016-09-29 13:00:00,0.2992519389804946
2016-09-29 16:00:00,0.2144636601762011
2016-09-29 20:00:00,0.1571069637252882
2016-09-29 23:00:00,0.12718184464022375
2016-09-30 02:00:00,0.11471301384936972
2016-09-30 05:00:00,0.11471301384936972
2016-09-30 07:00:00,0.6982545242878211
2016-09-30 08:00:00,0.2718203591208801
2016-09-30 11:00:00,0.12718184464022375
2016-09-30 13:00:00,0.5411471815100763
2016-09-30 16:00:00,0.19950129265366323
2016-09-30 17:00:00,0.7132168918103594
2016-09-30 20:00:00,0.14214459620274988
2016-10-01 00:00:00,0.11471301384936972
2016-10-01 03:00:00,0.0997506463268314
2016-10-01 07:00:00,0.0997506463268314
2016-10-01 08:00:00,0.5561095490326147
2016-10-01 12:00:00,0.001
2016-10-01 15:00:00,0.1571069637252882
2016-10-01 17:00:00,0.7132168918103594
2016-10-01 20:00:00,0.12718184464022375
2016-10-01 21:00:00,0.6284289970460537
2016-10-02 00:00:00,0.12718184464022375
2016-10-02 04:00:00,0.0997506463268314
2016-10-02 06:00:00,0.5710722981013752
2016-10-02 09:00:00,0.1571069637252882
2016-10-02 11:00:00,0.399002585307326
2016-10-02 14:00:00,0.04239394987591849
2016-10-02 15:00:00,0.643391364568592
